,loan_amnt,fico,loan_age_in_months,annual_inc,logged_inc,delinq_2yrs,mths_since_last_delinq
67989,11140.26,586.0,7,14244.13373650108,9.564100433324462,0.0,-1
67990,18612.84,734.0,7,19925.49960216998,9.899755577480576,0.0,-1
67991,14603.52,628.0,7,21452.317220843674,9.973587947465218,0.0,-1
67992,26071.17,678.0,7,35810.05252900232,10.485983929872226,0.0,-1
67993,36634.0,772.0,7,24700.8291571754,10.114592091169051,0.0,-1
67994,24254.01,604.0,6,33864.08943396226,10.430110423171826,0.0,-1
67995,22222.57,690.0,6,18607.86625176803,9.831339687058927,0.0,-1
67996,25021.9,621.0,6,18493.089637952562,9.82515240820191,0.0,-1
67997,19311.0,629.0,6,23095.175757575755,10.04737903303604,0.0,-1
67998,13552.15,767.0,6,9831.951960784314,9.193392765227458,0.0,-1
67999,23041.81,709.0,6,20001.101935483868,9.90354264779255,0.0,-1
68000,21422.19,642.0,5,25881.503020408156,10.161283823451187,0.0,-1
68001,23907.83,750.0,6,17176.49922330097,9.7512974043028,0.0,-1
68002,36828.7,650.0,11,17710.139707078928,9.781892619344235,0.0,-1
68003,12084.78,603.0,10,9510.126471371506,9.160112454228242,0.0,-1
68004,31770.55,583.0,8,112433.5032934132,11.630117244032549,0.0,-1
68005,39921.62,625.0,8,30326.0635218509,10.319762803992038,0.0,-1
68006,30231.42,775.0,7,56540.40892405063,10.942710863694908,0.0,-1
68007,50868.99,661.0,72,25477.677504244486,10.145557955776782,0.0,-1
68008,34246.2,610.0,63,21381.225396825397,9.970268498035999,0.0,-1
68009,39468.0,629.0,11,21363.4128440367,9.969435057653634,0.0,-1
68010,54909.25,659.0,11,27784.26886792453,10.232225271454706,0.0,-1
68011,49276.2,648.0,11,34203.48,10.440082672260035,0.0,-1
68012,56731.07,666.0,11,50484.662594268484,10.82942485812934,0.0,-1
68013,41335.16,605.0,10,34740.37663817665,10.4556578813649,0.0,-1
68014,49033.16,633.0,11,29701.811498973308,10.298963316162205,0.0,-1
68015,58553.22,684.0,11,285507.4363636364,12.562023354546824,0.0,-1
68016,39211.35,677.0,11,31518.660081743874,10.358335032971278,0.0,-1
68017,21333.16,616.0,36,36910.74604105572,10.516258008256939,0.0,-1
68018,49520.61,602.0,13,42715.146052631586,10.662308844815074,0.0,-1
68019,18684.72,655.0,14,11057.15626880642,9.310833123462919,0.0,-1
68020,7230.12,630.0,13,3778.3620903454384,8.237045885275549,0.0,-1
68021,49437.58,704.0,13,33837.786774942,10.429333408949576,0.0,-1
68022,48619.42,703.0,12,44751.10421216848,10.708871398530832,0.0,-1
68023,40148.59,645.0,12,27640.219486581092,10.22702721875388,0.0,-1
68024,38344.96,725.0,12,14246.553148614608,9.564270272130322,0.0,-1
68025,18631.95,618.0,12,11871.328833693306,9.381881430258987,0.0,-1
68026,60063.36,626.0,12,28486.64180064309,10.257190547629095,0.0,-1
68027,35500.0,621.0,9,13556.63430420712,9.514631323031427,0.0,-1
68028,31534.0,610.0,10,21360.57405281286,9.96930216784469,0.0,-1
68029,49059.26,667.0,9,28294.19687194526,10.250412005075724,2.1818181818181817,8
68030,41386.0,675.0,9,14852.6399026764,9.605932899655414,0.0,-1
68031,43226.31,696.0,10,32039.60163316583,10.37472796768321,0.0,-1
68032,28020.7,660.0,10,14251.907758620691,9.564646054533908,0.0,-1
68033,25170.93,600.0,10,14252.254030710175,9.564670350781737,0.0,-1
68034,36999.12,716.0,8,15659.59885222382,9.658839353139035,0.0,-1
68035,43000.82,640.0,10,14277.143387732134,9.56641517300643,0.0,-1
68036,58492.07,766.0,9,30621.403105590067,10.329454491335897,0.0,-1
68037,39466.52,612.0,9,58359.014536340845,10.974369116550713,0.0,-1
68038,52700.71,648.0,8,35094.15225733635,10.465789793219153,6.0,6
68039,51966.95,652.0,9,24450.15988835726,10.104392034282752,6.857142857142857,6
68040,45776.7,666.0,7,37150.279229711145,10.522726566395212,0.0,-1
68041,28811.53,619.0,8,16173.932159847765,9.691156099251508,0.0,-1
68042,55779.04,653.0,7,18741.249202733492,9.83848221326838,0.0,-1
68043,38920.18,632.0,9,22623.55290640394,10.026746806584656,0.0,-1
68044,52371.05,669.0,8,35597.833525345624,10.480040058958702,0.0,-1
68045,43489.74,652.0,8,38182.95625,10.550144523564594,0.0,-1
68046,26584.78,604.0,8,27614.47218309859,10.226095268739574,0.0,-1
68047,54963.25,673.0,7,21362.527997364956,9.969393638007654,0.0,-1
68048,31981.12,615.0,8,15581.222791081753,9.653821801010046,0.0,-1
68049,51733.17,683.0,8,30955.95365111562,10.340320623138796,0.0,-1
68050,53867.58,667.0,6,44202.882058414456,10.696545270881543,0.0,-1
68051,52733.11,678.0,7,16558.028153273022,9.714626347979527,0.0,-1
68052,36586.69,703.0,7,10328.300047846891,9.242642983987409,0.0,-1
68053,33518.42,584.0,7,13353.050506414585,9.499500140078862,0.0,-1
68054,51477.24,704.0,7,23149.063719512196,10.04970961461495,0.0,-1
68055,41445.13,714.0,7,18524.717196969697,9.826861184027232,0.0,-1
68056,30445.76,679.0,7,22258.981908302354,10.010500887409039,0.0,-1
68057,18576.57,688.0,7,16358.472089552239,9.70250121273618,0.0,-1
68058,31291.85,819.0,7,41395.04820627803,10.630916544115724,0.0,-1
68059,47291.93,638.0,5,35818.021437740696,10.486206437845146,0.0,-1
68060,55596.49,667.0,6,19115.3432983683,9.858246605601378,0.0,-1
68061,45329.99,694.0,6,32067.978537170264,10.375613257871432,0.0,-1
68062,58884.63,855.0,4,31814.955769230768,10.36769176541701,0.0,-1
68063,53412.39,692.0,5,17324.524518966464,9.759878378888788,0.0,-1
68064,60490.0,661.0,6,27016.729750189254,10.2042115734784,0.0,-1
68065,45532.92,637.0,6,42845.969377990434,10.665366856077531,0.0,-1
68066,47665.3,667.0,5,53464.880228136884,10.886780272996289,0.0,-1
68067,49411.73,708.0,5,19345.003782349042,9.87018946265535,0.0,-1
68068,26166.52,658.0,5,18422.728878281625,9.821340446408822,0.0,-1
68069,27254.84,677.0,12,43269.81336927223,10.675210520042821,0.0,-1
68070,38510.0,657.0,9,25202.655555555553,10.13470464713623,0.0,-1
68071,20078.91,820.0,7,17677.844529147984,9.78006741298713,0.0,-1
68072,24684.59,678.0,7,22717.536734374997,10.030892448576008,0.0,-1
68073,15491.9,803.0,6,53360.98888888888,10.884835212818249,0.0,-1
68074,27368.7,662.0,6,57163.70319148936,10.953674416360395,0.0,-1
68075,47175.67,758.0,5,41226.21606824925,10.626829645312908,0.0,-1
68076,24884.81,624.0,66,20210.315303867403,9.913948411654859,0.0,-1
68078,16006.34,618.0,9,27681.552705882354,10.228521503024039,0.0,-1
68079,37831.75,710.0,7,30142.369918699187,10.31368709943763,0.0,-1
68080,14858.24,535.0,7,13780.197350157729,9.53098786595695,0.0,-1
68081,23414.54,597.0,6,15627.411486946652,9.656781797860742,0.0,-1
68082,36256.94,595.0,7,40453.6636053131,10.607912489592065,0.0,-1
68083,32012.9,670.0,9,47573.600759493675,10.770033280475786,0.0,-1
68084,44776.92,816.0,7,41853.58605095541,10.64193276044147,0.0,-1
68085,33121.53,682.0,6,23855.629582822086,10.079775509671617,0.0,-1
68086,40808.0,646.0,5,29905.48813982522,10.3057972923625,0.0,-1
68087,11825.31,589.0,8,13641.00720472441,9.520835770659861,0.0,-1
68088,22528.17,654.0,7,20531.116049766722,9.929696870433462,0.0,-1
68089,52689.58,812.0,7,26571.509363166955,10.187594844184696,0.0,-1
68090,39041.39,802.0,7,56629.34292079208,10.944282556017262,0.0,-1
68091,18787.41,633.0,7,28157.090179028135,10.24555447322224,0.0,-1
68092,23877.19,758.0,6,33961.24597087379,10.432975329118376,0.0,-1
68093,12516.5,620.0,6,11642.331746031747,9.362403023047724,0.0,-1
68094,29888.9,595.0,6,13109.95164670659,9.481126888475321,0.0,-1
68095,14496.95,624.0,5,16495.5586407767,9.71084645036878,0.0,-1
68096,19335.92,751.0,5,49696.706666666665,10.813693945636969,0.0,-1
68097,12851.77,603.0,5,129847.1934482759,11.774113603058899,0.0,-1
68098,22472.65,601.0,11,13442.22929447853,9.506156470447102,0.0,-1
68099,24015.26,639.0,10,38280.45531335149,10.552694739784332,0.0,-1
68100,26515.01,622.0,7,35252.91102272727,10.47030338703572,0.0,-1
68101,21542.36,727.0,6,37174.86902654867,10.523388248162732,0.0,-1
68102,63982.07,802.0,6,36803.84557522123,10.513357618024012,0.0,-1
68103,28264.0,663.0,81,21548.532637075718,9.978063002126618,3.4285714285714284,76
68104,9949.29,617.0,15,4329.646318926975,8.373241136119303,0.0,-1
68105,14298.0,611.0,11,28305.193220338977,10.250800572815205,0.0,-1
68106,15674.57,615.0,9,24345.608723404253,10.100106772346278,0.0,-1
68107,21924.52,718.0,8,30341.0418957346,10.320256592976529,0.0,-1
68108,23171.89,601.0,8,34433.54646310432,10.446786556055633,0.0,-1
68109,20166.5,730.0,8,13726.382284382285,9.527074974194127,0.0,-1
68110,10457.96,684.0,7,15461.895291139239,9.646133907844764,0.0,-1
68111,13262.96,625.0,7,21162.755846994532,9.959998116007746,0.0,-1
68112,15611.12,672.0,6,49548.33739130435,10.810703985033815,0.0,-1
68113,11072.3,624.0,7,8279.415108834828,9.021527605854642,0.0,-1
68114,17058.09,676.0,6,12706.536428571428,9.449871819459734,0.0,-1
68115,12622.39,605.0,6,17891.93145631068,9.792105133576849,0.0,-1
68116,16379.35,706.0,6,15087.603154574132,9.621628702471007,0.0,-1
68117,43896.37,762.0,6,181811.91546099292,12.110728000167379,0.0,-1
68118,15170.93,602.0,6,19776.39089285714,9.892244126084378,0.0,-1
68119,33811.94,661.0,5,13515.518795345655,9.51159384460685,0.0,-1
68120,25632.12,647.0,5,11297.477796226414,9.33233477591297,0.0,-1
68121,19741.06,649.0,12,107561.10261682243,11.585814361509344,0.0,-1
68123,36514.19,648.0,7,48271.59358276644,10.78459854204716,0.0,-1
68124,38484.15,666.0,12,19358.49204840104,9.87088646773505,0.0,-1
68125,27160.13,596.0,9,46355.41249266862,10.744093338559761,0.0,-1
68126,51752.61,755.0,9,44424.806814159296,10.701553304429476,0.0,-1
68127,35278.81,646.0,8,22889.93023411371,10.038452365065764,0.0,-1
68128,10667.35,760.0,7,12542.217575757577,9.436855638724587,0.0,-1
68129,9141.62,811.0,6,31669.183571428577,10.363099359959113,0.0,-1
68130,36570.45,590.0,14,28790.5575203252,10.267802748487329,0.0,-1
68131,10600.0,595.0,10,14984.42822384428,9.614766822455834,0.0,-1
68132,21851.81,616.0,9,12374.173109161793,9.423366765742697,0.0,-1
68133,13236.87,715.0,6,9910.594677835052,9.201359633377827,0.0,-1
68134,17401.5,629.0,7,12079.177419354839,9.399238374746007,0.0,-1
68135,60000.0,661.0,7,53221.37404580153,10.882215362420897,0.0,-1
68136,27601.25,684.0,7,19676.473926380364,9.887178984145807,0.0,-1
68137,19898.55,741.0,6,13649.418595041321,9.521452205936098,0.0,-1
68138,37008.41,617.0,6,31854.646237037035,10.368938529074923,0.0,-1
68139,25992.29,593.0,11,14049.886486486486,9.550369595475624,0.0,-1
68140,15259.66,641.0,16,34040.78,10.43531449664335,0.0,-1
68141,29662.77,625.0,10,38661.58786516853,10.56260182447884,4.8,5
68142,13036.87,558.0,8,88957.46588235295,11.395913623043972,0.0,-1
68143,15304.33,580.0,8,32161.2731884058,10.378518311700994,0.0,-1
68144,37175.35,668.0,8,55859.33419689119,10.930591920289057,0.0,-1
68145,24369.98,609.0,11,55992.930238095236,10.93298071599932,0.0,-1
68146,27954.58,625.0,13,23423.591635311146,10.061498983007258,0.0,-1
68147,23735.2,647.0,9,36452.73421750664,10.503771747449454,0.0,-1
68148,26688.9,777.0,7,47112.41798780488,10.760291896800299,0.0,-1
68149,25536.97,727.0,7,36239.96477941176,10.497917788285907,0.0,-1
68150,31664.51,669.0,7,42049.888279816514,10.646612008556103,0.0,-1
68151,18443.39,654.0,6,15704.00413235294,9.661670999096414,0.0,-1
68152,11597.0,619.0,11,22722.257627118644,10.03110023528926,0.0,-1
68153,20954.9,621.0,7,24223.864400000002,10.095093558467214,0.0,-1
68154,49267.98,604.0,12,43400.9533740458,10.678236686991134,0.0,-1
68155,19807.53,591.0,8,24162.674016913315,10.092564325432228,12.0,5
68156,39329.39,891.0,8,104096.59646788989,11.553074559235622,0.0,-1
68157,25194.4,806.0,6,26821.344649446495,10.196953291650729,0.0,-1
68158,33655.2,801.0,6,30437.383072100303,10.32342683824386,0.0,-1
68159,16809.97,872.0,69,23731.72235294118,10.074567928040805,0.0,-1
68160,39858.04,598.0,11,36097.84754716981,10.493988517811209,0.0,-1
68161,39799.38,670.0,10,51982.86367346938,10.85866939851079,0.0,-1
68162,64940.22,721.0,8,28906.92945904173,10.271836619028676,0.0,-1
68163,51948.22,653.0,8,59980.374497991965,11.001772695997946,0.0,-1
68164,33490.81,832.0,7,24912.310155239324,10.12311734402997,0.0,-1
68165,8705.64,623.0,7,11248.860674157302,9.328022129095828,0.0,-1
68166,11349.03,659.0,7,17448.375,9.767001800085168,0.0,-1
68167,37657.06,658.0,7,21083.553554040893,9.956248563118058,0.0,-1
68168,17417.43,776.0,6,32622.22231270358,10.392749001159888,0.0,-1
68169,13643.5,662.0,6,22871.756559766767,10.037658090353634,0.0,-1
68170,20000.0,756.0,6,12208.067940552017,9.409852318757116,0.0,-1
68171,16026.0,619.0,6,48756.34920634921,10.794590708075724,0.0,-1
68172,35205.94,686.0,69,24028.786634958386,10.087007833696127,0.0,-1
68173,27294.5,624.0,14,29560.45849056603,10.294192885448144,0.0,-1
68174,17617.43,605.0,9,10153.0168875502,9.22552617060627,0.0,-1
68175,72995.0,776.0,7,43508.96157840082,10.68072220915552,0.0,-1
68176,39667.49,617.0,7,29802.53829842932,10.302348846665714,0.0,-1
68177,14649.36,653.0,7,20865.34153846154,9.945844761857009,0.0,-1
68178,30021.6,673.0,6,14906.919031141868,9.609580748655885,0.0,-1
68179,20230.77,614.0,7,13923.815323741008,9.541355985681998,0.0,-1
68180,17127.53,664.0,7,20917.451531914892,9.948339091060097,0.0,-1
68181,27290.68,726.0,7,12181.065567651634,9.407638022466166,0.0,-1
68182,13916.15,675.0,7,14013.807192982456,9.547798350664182,0.0,-1
68183,15696.0,754.0,6,13057.252173913042,9.477098980533405,0.0,-1
68184,41291.56,615.0,6,16211.597428180576,9.693482155721442,0.0,-1
68185,34333.97,679.0,6,39102.57694444445,10.57394365030925,0.0,-1
68186,37796.63,658.0,5,22622.800437956204,10.02671354563025,0.0,-1
68187,39596.64,686.0,13,42329.99014925373,10.653251100801825,0.0,-1
68188,9685.74,645.0,7,31355.53118644068,10.353145963877816,0.0,-1
68189,19900.5,648.0,7,232714.01020408166,12.357565554629193,0.0,-1
68190,15930.25,630.0,6,41680.517123287675,10.63778908333895,0.0,-1
68191,16308.12,620.0,6,23838.14479591837,10.079042299188078,0.0,-1
68192,44638.67,783.0,6,16270.965591603053,9.697137546430122,0.0,-1
68193,8990.0,527.0,6,11896.697459584297,9.384016116177916,0.0,-1
68194,13834.97,581.0,12,45480.47609195403,10.7250384159705,0.0,-1
68195,9971.35,539.0,14,15887.499164345405,9.673287862899464,2.1818181818181817,9
68196,9263.0,594.0,9,32505.742331288347,10.389172039827063,0.0,-1
68197,18715.24,599.0,7,23683.887787610623,10.072550255741888,0.0,-1
68198,22644.0,779.0,6,15814.857142857143,9.66870510268328,0.0,-1
68199,32324.0,659.0,6,26078.036671368125,10.168848732201008,0.0,-1
68200,31230.8,696.0,12,13866.863763608088,9.537257371201967,0.0,-1
68201,30766.46,589.0,8,41827.73490476191,10.641314912952433,2.0,7
68202,55537.63,705.0,6,59833.937226415095,10.999328291112015,0.0,-1
68203,17099.97,659.0,6,19070.474355468752,9.85589657271975,0.0,-1
68204,57380.52,670.0,9,79385.6708737864,11.282073163364439,0.0,-1
68205,17685.43,609.0,8,32943.448039215684,10.402547674610933,0.0,-1
68206,15608.74,787.0,7,45162.34416243655,10.718018924853464,0.0,-1
68207,88661.56,786.0,7,86684.54408233277,11.37003087793027,0.0,-1
68208,15000.0,622.0,7,21645.569620253165,9.982556076011821,0.0,-1
68209,12501.94,681.0,6,38107.51764705883,10.548166855222128,0.0,-1
68210,20662.18,724.0,7,24485.327650727653,10.105829345738844,0.0,-1
68211,15500.22,654.0,6,29648.071812080536,10.29715237067819,0.0,-1
68212,16441.24,808.0,6,12139.25751295337,9.404199902360363,0.0,-1
68213,57556.11,685.0,7,35752.649115720524,10.484379646515835,0.0,-1
68214,21778.9,852.0,7,30298.763080684603,10.318862168244554,0.0,-1
68215,17888.14,828.0,7,12982.591403061226,9.471364616175972,0.0,-1
68216,30532.75,857.0,7,23897.02166437414,10.081509113600932,0.0,-1
68217,30972.73,848.0,7,51986.67660766962,10.85874274565057,0.0,-1
68218,46996.57,878.0,7,46184.884853195166,10.74040785585905,0.0,-1
68219,23714.27,830.0,7,18766.925771905426,9.83985133203783,0.0,-1
68220,33447.65,832.0,7,61791.275487012994,11.031517460130583,0.0,-1
68221,18139.36,838.0,7,21960.203914893616,9.996987181322323,0.0,-1
68222,20183.17,857.0,7,57709.66698492462,10.963179977196674,0.0,-1
68223,29287.89,845.0,7,297585.88232142857,12.603458142379775,0.0,-1
68224,23997.23,840.0,7,25379.970018587363,10.141715559966947,0.0,-1
68225,24582.14,877.0,7,29140.078458333337,10.27986977220725,0.0,-1
68226,24925.42,834.0,7,36087.94905852417,10.493714267496795,0.0,-1
68227,25637.53,885.0,7,28886.642712871293,10.27113457739182,0.0,-1
68228,21389.86,856.0,7,33163.02544959129,10.409190843012253,0.0,-1
68229,24645.09,859.0,7,51937.24522222222,10.857791446117126,0.0,-1
68230,21181.41,652.0,7,36192.85972972973,10.496617133323412,0.0,-1
68231,23871.76,837.0,7,28838.707940552016,10.269473789443559,0.0,-1
68232,24051.96,828.0,7,27536.34857142857,10.223262177124417,0.0,-1
68233,15852.71,661.0,7,29381.732866449514,10.288128429147484,0.0,-1
68234,28247.57,851.0,7,43323.092533692725,10.676441086694634,0.0,-1
68235,28600.77,846.0,7,34625.1875106383,10.452336658944674,0.0,-1
68236,23522.62,885.0,7,101396.74833333334,11.526796301906433,0.0,-1
68237,14714.24,892.0,7,72175.88413793106,11.186861254375483,0.0,-1
68238,23799.79,844.0,7,44400.263967213126,10.701000693610146,0.0,-1
68239,24052.21,838.0,7,26834.720568627454,10.197451871611957,0.0,-1
68240,15425.85,794.0,7,35535.66255060729,10.478292050102159,0.0,-1
68241,19467.8,795.0,7,35390.34568690096,10.474194341217798,0.0,-1
68242,27355.54,862.0,7,50536.69564935066,10.830454997905486,0.0,-1
68243,38795.13,845.0,7,144277.31352941177,11.879492515003617,0.0,-1
68244,23560.21,868.0,7,56326.72054621849,10.938924311593219,0.0,-1
68245,22071.23,892.0,7,16162.844105534106,9.690470313219082,0.0,-1
68246,26372.23,850.0,7,27995.893414179107,10.239813114621839,0.0,-1
68247,23358.63,867.0,7,34612.13664062501,10.451959669500676,0.0,-1
68248,17137.32,889.0,7,18363.719548022604,9.818132233417527,0.0,-1
68249,22829.37,833.0,7,19923.177193251537,9.899639016073381,0.0,-1
68250,30246.11,885.0,7,20199.57346244132,9.913416767445629,0.0,-1
68251,20096.19,808.0,7,22160.33354651163,10.006059192485834,0.0,-1
68252,21710.63,835.0,6,36120.90195906433,10.49462697840033,0.0,-1
68253,31107.87,874.0,6,18770.284231177095,9.840030272309647,0.0,-1
68254,27796.59,879.0,6,31759.557650602408,10.36594898738632,0.0,-1
68255,17790.97,879.0,6,13011.647724935734,9.47360021413544,0.0,-1
68256,24436.23,859.0,6,62072.387812500005,11.036056528339099,0.0,-1
68257,23955.18,879.0,6,34595.17111675127,10.451469388206306,0.0,-1
68258,17196.7,884.0,6,24523.61478696742,10.107391801165322,0.0,-1
68259,22524.19,857.0,6,47292.48749077491,10.764106735032195,0.0,-1
68260,29548.18,833.0,6,28888.16910652921,10.271187416807829,0.0,-1
68261,22757.01,883.0,6,35186.78991847826,10.468426004741755,0.0,-1
68262,35442.71,826.0,6,21638.30685622318,9.982220488504908,0.0,-1
68263,27221.35,803.0,6,25686.4811774461,10.153720108260146,0.0,-1
68264,26438.73,767.0,6,97685.95694805194,11.489513091241784,0.0,-1
68265,20820.79,888.0,6,17320.218581871348,9.759629802237216,0.0,-1
68266,44091.68,853.0,6,94316.41323308271,11.454410506849111,0.0,-1
68267,17868.89,852.0,6,203347.9682,12.222673919645425,0.0,-1
68268,23319.15,847.0,6,18767.463012729844,9.839879958630235,0.0,-1
68269,23640.18,833.0,6,40394.18144144145,10.606441029850131,0.0,-1
68270,22328.59,868.0,6,31762.419275000004,10.366039086106102,0.0,-1
68271,23587.9,830.0,6,46764.86097560976,10.752887366034333,0.0,-1
68272,14562.99,636.0,6,50220.25036363637,10.824173618036392,0.0,-1
68273,22495.0,698.0,5,22455.535087719298,10.019292414573007,0.0,-1
68274,19555.13,855.0,6,33214.53423880597,10.410742837384916,0.0,-1
68275,32317.2,836.0,6,20207.128351648353,9.913790709834188,0.0,-1
68276,23140.62,833.0,6,32917.531950000004,10.401760680838366,0.0,-1
68277,22584.21,848.0,6,52665.637254098365,10.871718477341714,0.0,-1
68278,23369.63,826.0,6,106378.55576000002,11.574759291968016,0.0,-1
68279,18676.19,596.0,10,51746.71180487805,10.854116169106508,0.0,-1
68280,11716.0,590.0,12,12677.42748091603,9.447578327354334,0.0,-1
68281,16169.48,623.0,12,18226.829343936384,9.810649927364203,0.0,-1
68282,46488.25,634.0,10,60595.029310344835,11.011968144111437,0.0,-1
68283,19917.49,618.0,8,46474.14333333333,10.746651379570556,0.0,-1
68284,13946.25,677.0,7,11819.915919282512,9.377541177506913,0.0,-1
68285,19344.44,776.0,6,13813.976675062971,9.533436161147636,0.0,-1
68286,35748.54,629.0,6,44843.854380530975,10.710941832022895,0.0,-1
68287,11226.34,672.0,6,12911.429574036512,9.465868211562706,0.0,-1
68288,26227.87,652.0,5,21004.523008474574,9.952493074870258,0.0,-1
68289,48866.03,632.0,10,143306.59575129533,11.872741640330617,0.0,-1
68290,29267.95,606.0,13,19217.70266821346,9.863587147191534,0.0,-1
68291,21942.86,635.0,6,21086.008081494063,9.956364975400318,0.0,-1
68292,16990.89,657.0,6,40406.90647058823,10.606756001580855,0.0,-1
68293,31954.34,679.0,6,38076.11882105263,10.547342561994876,0.0,-1
68294,17927.0,729.0,6,60396.91666666667,11.008693334054763,0.0,-1
68295,19870.99,667.0,5,54333.238357487935,10.902891443097568,0.0,-1
68296,33805.0,728.0,5,72202.37735849057,11.18722825174174,0.0,-1
68297,26103.3,633.0,10,8589.612405358183,9.058308892348903,0.0,-1
68298,40778.6,728.0,7,61935.23924731183,11.03384458985824,0.0,-1
68299,70035.0,725.0,7,23822.862733293197,10.078401017606293,0.0,-1
68300,43169.02,740.0,7,41200.162668918914,10.626197483604555,0.0,-1
68301,28934.13,718.0,9,25339.82813664596,10.14013267155718,0.0,-1
68302,16790.33,582.0,8,13987.80815361891,9.545941383020505,0.0,-1
68303,53418.87,727.0,8,22185.745714285717,10.007205276693469,0.0,-1
68304,20257.37,877.0,7,22942.08168674698,10.040728131411415,0.0,-1
68305,23214.38,843.0,7,41302.55621451104,10.628679670847607,0.0,-1
68306,26567.47,604.0,6,41052.200219178085,10.62259971196257,0.0,-1
68307,23581.23,636.0,6,38550.18469565217,10.5597161700475,0.0,-1
68308,28196.22,683.0,72,29727.475393258428,10.299826994568003,0.0,-1
68309,40256.07,664.0,15,51392.66986394558,10.847250831622668,0.0,-1
68310,9934.64,580.0,11,15755.499492957744,9.664944757462719,0.0,-1
68311,39014.03,675.0,10,40228.752545787545,10.602337256404102,0.0,-1
68312,33143.86,653.0,7,128689.60813793103,11.765158645475157,0.0,-1
68313,60536.44,731.0,8,55327.9475974026,10.921033441356386,0.0,-1
68314,15473.33,634.0,7,17114.901355599213,9.747704787325077,0.0,-1
68315,45631.72,599.0,7,24282.285784499058,10.097502383431706,0.0,-1
68316,7404.75,692.0,7,24379.38157894737,10.101493036796699,0.0,-1
68317,43969.95,763.0,6,58661.33139810426,10.97953603913893,0.0,-1
68318,47119.3,593.0,6,41128.93937984496,10.624467273871433,0.0,-1
68319,12346.72,599.0,7,12067.57676521739,9.398277528833445,0.0,-1
68320,40982.29,756.0,6,21208.146390423575,9.962140650548942,0.0,-1
68321,29251.83,653.0,11,13429.031612111294,9.50517418059667,0.0,-1
68322,40960.2,587.0,8,33206.17369942197,10.410491092418996,0.0,-1
68323,23019.99,600.0,8,20241.715344827586,9.91550087004882,0.0,-1
68324,18681.76,572.0,6,36015.35175257731,10.491700564111179,0.0,-1
68325,18931.17,872.0,6,45581.05738197425,10.727247500906513,0.0,-1
68327,94864.9,769.0,6,40969.367898383374,10.620579942020223,0.0,-1
68328,10527.23,854.0,6,38101.780838709674,10.54801630119594,0.0,-1
68329,37560.82,637.0,12,18370.357379912664,9.818493632560635,0.0,-1
68330,29824.15,629.0,10,41340.40594059406,10.629595652747152,0.0,-1
68331,11983.09,663.0,7,20711.513580246912,9.93844503623125,0.0,-1
68332,20961.35,630.0,7,21420.357664233572,9.972097041538973,0.0,-1
68333,47581.03,691.0,7,54157.26991869918,10.899647498610681,0.0,-1
68334,23640.24,815.0,6,47280.48000000001,10.76385280431271,0.0,-1
68335,19735.0,564.0,5,16110.204081632652,9.687208144100257,0.0,-1
68336,15560.07,600.0,9,14353.26589108911,9.571732783522702,0.0,-1
68337,50400.83,626.0,37,24163.00512006861,10.092578028422489,0.0,-1
68338,38401.52,823.0,7,27591.837634961434,10.22527527010246,0.0,-1
68339,11481.24,710.0,7,12413.951953578337,9.426576276624424,0.0,-1
68340,21920.66,599.0,12,45302.69733333332,10.721121853480657,10.909090909090908,10
68341,22568.85,733.0,7,28556.50408163265,10.259640002855983,0.0,-1
68342,29632.66,775.0,6,45425.89087912089,10.723837505160574,0.0,-1
68343,28631.89,739.0,7,54157.94786440678,10.899660016624706,0.0,-1
68344,59789.59,770.0,6,40785.56383863081,10.616083470296001,0.0,-1
68345,26134.97,655.0,6,24346.098931552588,10.10012690752625,0.0,-1
68346,32187.6,643.0,5,26451.66539027982,10.183074399019997,0.0,-1
68347,24042.47,678.0,7,24707.852011070114,10.114876367283125,0.0,-1
68348,35359.93,853.0,7,18287.354698235842,9.813965099882507,0.0,-1
68349,14532.47,699.0,6,10938.629445945946,9.300055788963892,0.0,-1
68350,66872.03,744.0,11,46244.83666666666,10.741705097068763,0.0,-1
68351,18324.14,777.0,15,22640.492977777772,10.027495306716883,0.0,-1
68352,31202.8,752.0,7,19233.65498891352,9.864416887548561,0.0,-1
68353,17111.24,744.0,69,18657.63889980354,9.834010933694623,0.0,-1
68354,14354.83,568.0,12,6403.040112721417,8.764528174175334,0.0,-1
68355,27947.33,592.0,13,25676.319767827532,10.153324436312193,0.0,-1
68356,41396.63,610.0,12,15208.045769230768,9.629579893713366,0.0,-1
68357,35572.32,636.0,12,12090.22409815951,9.40015247926497,0.0,-1
68358,12771.13,598.0,10,17469.64449382716,9.768220053397703,0.0,-1
68359,50000.0,749.0,7,36591.80977542933,10.507579717720118,0.0,-1
68360,24535.0,586.0,7,20532.31117824773,9.92975507933428,0.0,-1
68361,42497.59,643.0,7,21962.37393656716,9.997085992538853,0.0,-1
68362,38826.33,666.0,7,69610.96058252428,11.150677313557864,0.0,-1
68363,66820.58,736.0,7,27100.000966325035,10.207289042525542,0.0,-1
68364,34586.36,710.0,6,59138.40567901234,10.987635834622596,0.0,-1
68365,23901.27,896.0,5,27023.068530612247,10.20444617022575,0.0,-1
68366,39440.0,601.0,6,35412.90113452188,10.474831471558467,0.0,-1
68367,15375.34,864.0,16,25843.65659574468,10.159820457008312,0.0,-1
